Activity ID,Activity Name,Description,Begin Timestamp,Begin Timestamp (Raw Milliseconds),End Timestamp,End Timestamp (Raw Milliseconds),Device,Activity Parent,Activity Type,Event Type,Activity Time Zone,Max. Elevation,Max. Elevation (Raw),Begin Latitude (Decimal Degrees Raw),Begin Longitude (Decimal Degrees Raw),End Latitude (Decimal Degrees Raw),End Longitude (Decimal Degrees Raw),Average Moving Speed,Average Moving Speed (Raw),Max. Heart Rate (bpm),Average Heart Rate (bpm),Max. Speed,Max. Speed (Raw),Calories,Calories (Raw),Duration (h:m:s),Duration (Raw Seconds),Moving Duration (h:m:s),Moving Duration (Raw Seconds),Average Speed,Average Speed (Raw),Distance,Distance (Raw),Max. Heart Rate (bpm),Min. Elevation,Min. Elevation (Raw),Elevation Gain,Elevation Gain (Raw),Elevation Loss,Elevation Loss (Raw)
456467494,4mi Easy,,"Fri, Mar 7, 2014 6:11 AM",1.39419E+12,"Fri, Mar 7, 2014 6:53 AM",1.39419E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Treadmill Running,Training,(GMT-05:00) Eastern Time (US & Canada),,,,,,,10:26,10.43661579,176,156,7:28,7.467429074,345,345.1057513,0:41:02,2462,0:40:48,2448,10:30 Minutes per Mile,10.49284903,3.91 Miles,3.90931336,85,,,,,,
455500279,4mi Easy,,"Wed, Mar 5, 2014 6:12 AM",1.39402E+12,"Wed, Mar 5, 2014 6:54 AM",1.39402E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Treadmill Running,Training,(GMT-05:00) Eastern Time (US & Canada),,,,,,,10:32,10.52918306,183,156,4:41,4.677774474,347,347.01505,0:42:00,2520,0:40:58,2458,10:48 Minutes per Mile,10.79365489,3.89 Miles,3.890771644,81,,,,,,
454810488,3mi Easy,,"Mon, Mar 3, 2014 11:02 AM",1.39386E+12,"Mon, Mar 3, 2014 11:35 AM",1.39386E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Treadmill Running,Training,(GMT-05:00) Eastern Time (US & Canada),,,,,,,10:17,10.27666345,185,163,5:41,5.687159657,288,288.0654508,0:32:48,1968,0:32:29,1949,10:21 Minutes per Mile,10.35137886,3.16 Miles,3.160884186,99,,,,,,
453196232,3mi Easy,,"Sat, Mar 1, 2014 9:17 AM",1.39368E+12,"Sat, Mar 1, 2014 9:50 AM",1.39369E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Treadmill Running,Training,(GMT-05:00) Eastern Time (US & Canada),,,,,,,10:29,10.479107,179,161,6:02,6.033861511,286,285.9174897,0:33:01,1981,0:32:42,1962,10:35 Minutes per Mile,10.57946501,3.12 Miles,3.120495059,78,,,,,,
442813135,10mi Long,"R/W=2+4+7:00/0:30
It wasn't so bad however as per my original schedule I should be running as twice as long by now. Well... What Would Galloway Do?
I just realized one of the reasons why I don't like to run on a dreadmill: the clock is all the time in front of me.  Minute after minute the time crawls... I need to hide the clock and rely on my watch beeping... how this will work with my earphones?","Sun, Feb 9, 2014 9:14 AM",1.39196E+12,"Sun, Feb 9, 2014 11:06 AM",1.39196E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Treadmill Running,Training,(GMT-05:00) Eastern Time (US & Canada),,,,,,,10:46,10.76106083,181,158,5:08,5.132178804,902,901.9050028,1:51:20,6680,1:50:45,6645,10:49 Minutes per Mile,10.81633171,10.29 Miles,10.29173377,83,,,,,,
441240509,3.1mi Easy,"R/W=2+4+7:00/0:30
I don't understand the HR monitor.  Perhaps need to change battery?  Need to try","Thu, Feb 6, 2014 6:11 AM",1.39169E+12,"Thu, Feb 6, 2014 6:43 AM",1.39169E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Treadmill Running,Training,(GMT-05:00) Eastern Time (US & Canada),,,,,,,9:58,9.962965241,171,152,5:08,5.125873265,245,245.1062286,0:31:32,1892,0:31:10,1870,10:05 Minutes per Mile,10.07644714,3.13 Miles,3.128249771,73,,,,,,
440421471,4.2mi Easy,"R/W=2+4+7:00/0:30
How to find excitement in running a dreadmill?  Audiobook doesn't really help.  Perhaps better audiobook?","Tue, Feb 4, 2014 6:22 AM",1.39151E+12,"Tue, Feb 4, 2014 7:06 AM",1.39152E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Treadmill Running,Training,(GMT-05:00) Eastern Time (US & Canada),,,,,,,9:58,9.973637289,173,146,6:11,6.177371425,330,330.0700235,0:43:44,2624,0:42:48,2568,10:09 Minutes per Mile,10.15062275,4.29 Miles,4.291313728,76,,,,,,
439298474,3mi Easy - back on the streets!,"R/W=2+4+7:00/0:30
Back on the streets after nearly a month of recuperation and some dreadmilling.  It was beautiful and surprisingly my time was not bad at all!  Beautiful morning, chilly but no wind.
Edit: this is spooky!  I just checked all my runs on this course and I beat my best time by 10s!  How it is possible?","Sun, Feb 2, 2014 7:11 AM",1.39134E+12,"Sun, Feb 2, 2014 7:40 AM",1.39134E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),133 Feet,132.9068241,,,,,9:26,9.432019816,172,155,1:05,1.08167271,247,247.0155274,0:29:37,1777.31,0:29:17,1757,09:32 Minutes per Mile,9.541049027,3.10 Miles,3.104674948,107,133 Feet,132.9068241,114 Feet,113.5498688,104 Feet,104.0682415
438249171,4mi Easy ,"R/W=2+4+7/0:30
It is getting easier... looks like I am getting back.  Can't wait for warmer weather.
Interesting thing is that in nearly identical condition the graphs are more choppy than the last time.  Why?
Well... the speed chart has different vertical resolution today comparing to the previous one.  However... HR... still is puzzling.","Fri, Jan 31, 2014 6:11 AM",1.39117E+12,"Fri, Jan 31, 2014 6:55 AM",1.39117E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Treadmill Running,Training,(GMT-05:00) Eastern Time (US & Canada),,,,,,,10:08,10.1252094,180,151,5:46,5.764142219,335,335.0819328,0:43:46,2626.49,0:43:38,2618,10:09 Minutes per Mile,10.15804478,4.31 Miles,4.309376988,96,,,,,,
437439768,4mi Easy,"R/W=2+4+7/0:30
Footpod calibration improved but still quite off.  I don't believe that with variation in step length this can be more accurate than 5-10%","Wed, Jan 29, 2014 6:15 AM",1.39099E+12,"Wed, Jan 29, 2014 6:59 AM",1.391E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Treadmill Running,Training,(GMT-05:00) Eastern Time (US & Canada),,,,,,,10:59,10.98299831,172,149,7:52,7.862912911,341,341.0484914,0:44:39,2679,0:44:07,2647,11:06 Minutes per Mile,11.09208144,4.02 Miles,4.01681679,75,,,,,,
436114145,6.2mi Easy,"R/W=2+4+7/0:30 @ Dreadmill
Still very slow run but feeling like getting back on the horse.  Finally adjusted foot pod calibration so it is within couple of percent from the dreadmill. ","Sun, Jan 26, 2014 11:30 AM",1.39075E+12,"Sun, Jan 26, 2014 12:41 PM",1.39076E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Treadmill Running,Training,(GMT-05:00) Eastern Time (US & Canada),,,,,,,11:01,11.01808972,179,153,4:16,4.259306431,555,554.8899528,1:11:23,4283,1:11:03,4263,11:04 Minutes per Mile,11.06916114,6.45 Miles,6.4484846,76,,,,,,
434431539,3.2 mi Easy @ Dreadmill,"R/W=2+4+7
Wasn't so bad... getting back to reality. How can I calibrate speed and distance estimation from my foot pod?  The treadmill and watch measurements are off by 0.3 miles what makes it only 10% accurate.  ","Thu, Jan 23, 2014 6:16 AM",1.39048E+12,"Thu, Jan 23, 2014 6:51 AM",1.39048E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Treadmill Running,Training,(GMT-05:00) Eastern Time (US & Canada),,,,,,,9:53,9.885733041,177,150,3:00,3.003753886,274,273.9843724,0:34:38,2078,0:34:32,2072,09:55 Minutes per Mile,9.912880638,3.49 Miles,3.493249423,79,,,,,,
432985216,2.6 mi Easy,Coming back to running after a nasty cold.  Still not feeling well enough to hit the streets but need to keep moving!,"Mon, Jan 20, 2014 8:13 AM",1.39022E+12,,,Garmin Connect 13.7.0.7,Running,Treadmill Running,Training,(GMT-05:00) Eastern Time (US & Canada),,,,,,,,,,,,,,,,,,,13:20 Minutes per Mile,13.33333333,2.60 Miles,2.599997266,,,,,,,
427071266,3.1mi Easy,"R/W=2+4+7.00/0:30 Nice run, finally outdoors after the Big Chill!  Still did not see the Sun raising - this will take several weeks.  Last run before Sunday half... Garmin Connect is showing 16F but my cell 22F.  Who can I trust?  Just got $10 off from Active.com for New Jersey Marathon!  This is the one!","Thu, Jan 9, 2014 6:26 AM",1.38927E+12,"Thu, Jan 9, 2014 6:55 AM",1.38927E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),103 Feet,102.9527559,,,,,9:22,9.372197493,175,155,6:23,6.386607452,246,246.060878,0:29:47,1787,0:28:53,1733,09:40 Minutes per Mile,9.661745938,3.08 Miles,3.081808488,105,103 Feet,102.9527559,66 Feet,66.24015748,84 Feet,83.59580052
426010284,6mil Easy @ Dreadmill,The run divided into two 3 mile parts.  No R/W breaks.  For the second time confirmed that dreadmill does not compare with a street at the sunrise.,"Mon, Jan 6, 2014 7:18 PM",1.38905E+12,"Mon, Jan 6, 2014 8:43 PM",1.38906E+12,Garmin Forerunner 405CX 2.40.0.0,Any Activity Type,Running,Uncategorized,(GMT-05:00) Eastern Time (US & Canada),152 Feet,151.8372703,,,,,10:28,10.47381503,161,133,1:42,1.699999998,495,494.9857041,1:25:16,5116,1:18:42,4722,11:46 Minutes per Mile,11.76470588,6.00 Miles,5.999997515,66,152 Feet,151.8372703,0 Feet,0,0 Feet,0
423298014,3.1mi Easy,R/W=2+4+7.00/0:30 Windy!  Luckily I ran the only first leg against the freezing wind and later it was OK.  My time sucked today quite bad... Wondering if this was because of the wind or couple of street crossings and missed 'run' watch beeps...,"Thu, Jan 2, 2014 6:33 AM",1.38866E+12,"Thu, Jan 2, 2014 7:04 AM",1.38866E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),193 Feet,192.847769,,,,,9:49,9.818029643,161,148,5:51,5.847435931,247,247.0155274,0:31:15,1875,0:30:22,1822,10:06 Minutes per Mile,10.09974566,3.09 Miles,3.092949674,99,193 Feet,192.847769,121 Feet,121.4238845,129 Feet,129.2979003
422222755,3.1mi Easy Recovery,"R/W=2+4.00/0:30
I am actually surprised that on the second day after the 17-miler I feel only moderate muscle ache.  No other major problems, not even Achilles.  This was a nice run with, considering Sunday, decent time (including 2x2:00warm-up).  I guess that I need to log longer work-day runs.  Will try to get to 5-6mile range...","Tue, Dec 31, 2013 7:27 AM",1.38849E+12,"Tue, Dec 31, 2013 7:57 AM",1.38849E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),127 Feet,126.6076115,,,,,9:34,9.56703768,172,153,6:58,6.962412622,244,243.9129169,0:29:52,1791.89,0:29:28,1768,09:42 Minutes per Mile,9.696311735,3.08 Miles,3.080018939,99,127 Feet,126.6076115,158 Feet,157.7099738,162 Feet,162.4343832
421230647,17.5mi Long - Skytop Dr. - PR,"R/W=2+4+7.00/0:30
Skytop Drive conquered! Well... To tell the truth, I am feeling pretty thrashed.  I don't know whether this was the climb or just not my best day... but last third of the run was not as enjoyable as before.  
I remember one of my first days with Garmin Connect when I charted just for the s**ts and giggles a course to Watchung and back - 18 miles.  To run such distance was just beyond of my imagination.  Today's run was just a half mile short of this.  Things seem to be difficult before we do them and then we ask ourselves: what is next?","Sun, Dec 29, 2013 7:01 AM",1.38832E+12,"Sun, Dec 29, 2013 10:08 AM",1.38833E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),409 Feet,408.8910761,,,,,10:32,10.52790993,164,153,7:16,7.258493023,"1,417",1416.938344,3:07:32,11252,3:03:40,11020,10:45 Minutes per Mile,10.74826043,17.45 Miles,17.44569216,100,409 Feet,408.8910761,"1,493 Feet",1493.372703,"1,536 Feet",1535.958005
419811167,3mi Easy,"R/W=2+4:00/0:30
A bit different course than usual... need to find some alternatives.","Thu, Dec 26, 2013 8:31 AM",1.38806E+12,"Thu, Dec 26, 2013 9:01 AM",1.38807E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),101 Feet,101.3779528,,,,,9:24,9.404944277,169,152,5:50,5.841608759,357,357.0388685,0:30:35,1835.47,0:29:37,1777,09:43 Minutes per Mile,9.714402404,3.15 Miles,3.149053279,99,101 Feet,101.3779528,139 Feet,138.7795276,136 Feet,135.6299213
419102014,10k Easy - PR,"R/W=2+4+7:00/0:30
I was just short by 0.03mi from 10k and the site did no qualify it as 10k run... Too bad because this is my new PR: 59:07/6:17mi vs. 1:03:48/6.2mi.  Assuming that I could sustain 8:03 min/mi finish pace, it would take me additional 9 seconds to complete full 10k what brings me to my new estimated (!) PR: 59:16.  LOL
The weather was nice, colder again.  At the beginning I was regretting leaving gloves at home but it became bearable by the end of second mile. Running shoes: $115, sweatshirt: $30, meeting friendly dog during the run: priceless.  ","Tue, Dec 24, 2013 7:28 AM",1.38789E+12,"Tue, Dec 24, 2013 8:28 AM",1.38789E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),130 Feet,129.7572178,,,,,9:27,9.445894858,175,155,7:03,7.042749877,712,711.929776,0:59:07,3546.56,0:58:18,3498,09:35 Minutes per Mile,9.577024833,6.17 Miles,6.171993061,89,130 Feet,129.7572178,183 Feet,182.9396325,180 Feet,179.7900262
418333587,4.5mi Esasy,"R/W=2+4+7:00/0:30
Spring time!  Kind of relief but also reminder how it feels to have your sweat in the eyes.  Gusts of warm wind slowed me down on the return leg.  Feeling great!","Sun, Dec 22, 2013 7:14 AM",1.38771E+12,"Sun, Dec 22, 2013 7:59 AM",1.38772E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),179 Feet,178.6417323,,,,,9:51,9.853270413,175,156,6:58,6.96747571,539,538.8995757,0:44:31,2670.63,0:43:52,2632,10:00 Minutes per Mile,9.997887372,4.45 Miles,4.451987891,89,179 Feet,178.6417323,153 Feet,152.9527559,194 Feet,193.9632546
417344635,3mi Easy Recovery,"R/W=2:00/0:30 Recovery after Sunday 15mi.  Wow, I was so beaten up by this dreadmill run... so today very slow pace on ice just to start moving again.  Avg HR 145 says something about intensity.  Got a new thermal shirt and tights as a gift and it seems that the shirt is a bit too tight.  Not sure whether this has anything to do with moments when I nearly forgot to breathe, which in turn cause side pain. Briefly met another runner, my guess in upper-20s, who flew by me.  Jealous about such energy...","Thu, Dec 19, 2013 6:12 AM",1.38745E+12,"Thu, Dec 19, 2013 6:46 AM",1.38745E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),131 Feet,131.332021,,,,,11:14,11.22838134,160,145,1:09,1.153328408,389,389.0196228,0:34:54,2094.11,0:34:45,2085,11:17 Minutes per Mile,11.27744156,3.09 Miles,3.094838642,128,131 Feet,131.332021,290 Feet,290.1574803,232 Feet,231.824147
416133177,15mi Long @ Dreadmill,"R/W=2+4:30/0:30+1:00
I dread going back on dreadmill (@hmroczko; love the term!) again.  I missed chilly wind gusts, slippery sidewalks and too fast approaching cars. Oh well... 
Needed more water than usual.  There were no watering stations along the course. LOL
The speed recorded by the watch is obviously off as it is probably based on my foot pod. For the most of the run I used 5.9mph, 6mph at the beginning and 5.8mph towards the end.","Sun, Dec 15, 2013 10:35 AM",1.38712E+12,"Sun, Dec 15, 2013 1:17 PM",1.38713E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Treadmill Running,Training,(GMT-05:00) Eastern Time (US & Canada),,,,,,,9:30,9.493146053,172,155,3:54,3.899999996,"1,822",1821.948344,2:42:19,9739,2:41:20,9680,10:55 Minutes per Mile,10.90909091,15.00 Miles,15,103,,,,,,
414907265,5k Easy,"R/W=2+4:00/0:30 Cold! Icy sidewalks made me walk and really slow down.  Not a biggy but had to constantly remind myself that I can't risk an injury.
1 pair of tights and scarf on top of the usual tights, thermal shirt, sweatshirt, top yellow shirt, hat and gloves. Battery remaining: 71% - cold makes it really bad.  Have to think about battery replacement for the M-day.","Thu, Dec 12, 2013 6:01 AM",1.38685E+12,"Thu, Dec 12, 2013 6:33 AM",1.38685E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),127 Feet,126.6076115,,,,,9:47,9.787969731,171,152,4:39,4.644257308,375,374.9385444,0:31:52,1911.59,0:30:21,1821,10:16 Minutes per Mile,10.27489569,3.10 Miles,3.100747882,119,127 Feet,126.6076115,38 Feet,37.86089239,60 Feet,59.90813648
414278699,6.1 mi Easy,"R/W=2:00/0:30
Just finished before the snow!  Humid, cold but the run was nice.  Tried to keep easy and slow pace.","Tue, Dec 10, 2013 6:00 AM",1.38667E+12,"Tue, Dec 10, 2013 7:02 AM",1.38668E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),130 Feet,129.7572178,,,,,9:52,9.874346879,162,149,7:20,7.333690474,695,694.9847495,1:01:51,3711.29,1:00:00,3600,10:11 Minutes per Mile,10.17960134,6.08 Miles,6.076351607,98,130 Feet,129.7572178,265 Feet,264.9278215,251 Feet,250.7217848
413468868,Magic Mile,"R/W=2:00/0:30
Nice run, needed extra warmup before the MM due to the cold.  Luckily the wind was not too strong.  First attempt to measuring MM was a false start since I pressed timer button rather than lap.  Not used to fidgeting with the buttons.  The MM ran quite hard and surprisingly comfortably. So the MM: 8:34 (last MM: 8:41).  Here are the 'predictions': 
Pace/Time -MM: 0:08:34/0:08:34 -5k: 0:09:07/0:28:15 -10k: 0:09:51/1:01:04 -1/2Mrthn: 0:10:16/2:14:46 -Mrthn: 0:10:16/4:52:00					","Sun, Dec 8, 2013 7:11 AM",1.3865E+12,"Sun, Dec 8, 2013 7:55 AM",1.38651E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),232 Feet,232.2506562,,,,,9:34,9.566664535,173,151,4:28,4.464042534,491,490.9284443,0:44:43,2683,0:41:08,2468,09:59 Minutes per Mile,9.983674977,4.30 Miles,4.299652529,102,232 Feet,232.2506562,342 Feet,342.191601,345 Feet,345.3412073
412711118,5.8 mi Endurance/Speed,"R/W=2:00/0:30
Warm and drizzly.  Ran in shorts and just long sleeve shirt.  Perfect.  Running in glasses during wet weather sucks.  Putting contacts on before 6 am sucks also.  Considering safety, perhaps contacts should have been my choice.  Note for the future runs in the rain: the cars can see me even less than usual.","Fri, Dec 6, 2013 6:05 AM",1.38633E+12,"Fri, Dec 6, 2013 7:05 AM",1.38633E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),116 Feet,115.5839895,,,,,9:42,9.70475178,177,154,6:17,6.286236224,683,683.0516322,0:59:35,3575.14,0:56:31,3391,10:14 Minutes per Mile,10.2317447,5.82 Miles,5.823608874,95,116 Feet,115.5839895,248 Feet,247.5721785,244 Feet,244.4225722
412322041,3mi Easy Jog with the office team,"R/W=2:00/0:30
Again, did not successfully stop the watch...
Warn December weather made this run really nice.","Wed, Dec 4, 2013 5:42 PM",1.3862E+12,"Wed, Dec 4, 2013 6:29 PM",1.3862E+12,Garmin Forerunner 405CX 2.40.0.0,Any Activity Type,Running,Training,(GMT-05:00) Eastern Time (US & Canada),286 Feet,285.8923885,,,,,10:29,10.47941754,156,134,2:20,2.326948597,394,394.0315321,0:46:38,2798,0:40:06,2406,10:54 Minutes per Mile,10.90338533,3.83 Miles,3.826546717,77,286 Feet,285.8923885,167 Feet,167.1587927,371 Feet,370.6036745
411988379,3.1mi Easy - Recovery,"R/W=2:00/0:30
Nice run after Sunday 13-miler.  
Did not feel too tired but kept the pace slow.  L Achilles does not feel bad.","Tue, Dec 3, 2013 6:44 AM",1.38607E+12,"Tue, Dec 3, 2013 7:15 AM",1.38607E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),146 Feet,145.5380577,,,,,9:38,9.641462268,174,155,7:03,7.042418784,365,364.9147259,0:30:25,1825,0:29:52,1792,09:49 Minutes per Mile,9.814492082,3.10 Miles,3.097734232,105,146 Feet,145.5380577,55 Feet,55.18372703,85 Feet,85.17060367
410872879,13.2mi Long ,"R/W=2+4+7.00/0:30
Glorious morning.  Was able to see Manhattan from Washington Rock. Messed up the course so technically climbed Watchung nearly twice. I have a feeling that walking up hill would have been faster than running.  
Running along Rt.22 not nice... must avoid in the future.  
Around mile 11 my mind started playing tricks on me... but fixed it with more walk and fruit bar.  Interestingly, I weighted 3lb less after the run.  I guess water...
","Sun, Dec 1, 2013 7:04 AM",1.3859E+12,"Sun, Dec 1, 2013 9:33 AM",1.38591E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),532 Feet,531.8897638,,,,,10:44,10.7370655,163,149,6:31,6.517959357,"1,545",1545.100023,2:29:07,8947,2:21:27,8487,10:59 Minutes per Mile,10.98006957,13.17 Miles,13.1739889,112,532 Feet,531.8897638,962 Feet,961.9422572,967 Feet,966.6666667
409657389,5k Easy,"R/W=2:00/0:30 cold and quite a wind.
It seems that the 30min time for training runs is like a wall. Perhaps the problem is that I include the warmup and now it just takes longer.... It took me 3 intervals to be at 'normal' speed.  Will wait for warmer weather to verify this theory.","Thu, Nov 28, 2013 7:20 AM",1.38564E+12,"Thu, Nov 28, 2013 7:50 AM",1.38564E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),128 Feet,128.1824147,,,,,9:10,9.169913999,173,153,6:48,6.794764696,354,353.9362581,0:30:05,1805,0:28:29,1709,09:40 Minutes per Mile,9.667525365,3.11 Miles,3.106172453,98,128 Feet,128.1824147,112 Feet,111.9750656,98 Feet,97.76902887
408989709,4.5mi Speed-Endurance,"R/W=2:00/0:30
Nice run.  Was getting more tired with every next interval so speed was going down.  2:00 break felt like too long, perhaps 1:30 would suffice however... looking at my HR I will leave it where it is.  L Achilles did not bother me too much.  Will see in the evening and... tomorrow morning.","Tue, Nov 26, 2013 6:08 AM",1.38546E+12,"Tue, Nov 26, 2013 6:55 AM",1.38547E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),94 Feet,93.50393701,,,,,9:52,9.872798678,174,152,6:37,6.624798274,540,540.0928874,0:46:28,2788.48,0:44:15,2655,10:22 Minutes per Mile,10.36915317,4.48 Miles,4.482012547,100,94 Feet,93.50393701,142 Feet,141.9291339,123 Feet,122.9986877
408098305,5k Easy (was supposed to be Magic Mile),"R/W=2:00/0:30
Friggin cold, 23F and windy.  It seems that my legs from the knees down did not really warm up regardless wearing two layers.  Either I need better insulated layers or the third one would help.
Besides that battery in my watch is going south (showed battery low this morning even disconnected from the charger only around 11pm yesterday), the cold affect the battery capacity.  So the watch shut down after the first mile... Well... how much sense does it make to run Magic Mile without a watch? LOL
","Sun, Nov 24, 2013 6:47 AM",1.38529E+12,"Sun, Nov 24, 2013 6:58 AM",1.38529E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),76 Feet,76.14829396,,,,,12:07,12.11830516,160,146,8:18,8.299999992,360,359.9028167,0:11:21,681,0:11:14,674,11:46 Minutes per Mile,11.76470588,3.00 Miles,2.999998757,103,76 Feet,76.14829396,240 Feet,239.6981627,62 Feet,61.51574803
407281546,5k Easy,"R/W=2-4.00/0:30
Warm, too much bundled up: 3 layers + long pants made me suffer :)
It seems that the L calf & Achilles is at minimal level so rest brought some results.  Sunday Magic Mile...","Fri, Nov 22, 2013 6:05 AM",1.38512E+12,"Fri, Nov 22, 2013 6:35 AM",1.38512E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),105 Feet,104.5275591,,,,,9:37,9.615770086,177,155,6:24,6.392925198,362,362.0507778,0:30:03,1803.41,0:29:46,1786,09:43 Minutes per Mile,9.709505001,3.10 Miles,3.095609143,85,105 Feet,104.5275591,66 Feet,66.24015748,46 Feet,45.73490814
406866658,3mi Easy Jog with the office team (timer not stopped),"R/W=2:00/0:30
Cold... 
Had 2 day break due to L foot ache. Seemed like went away but came back during the run.  Not terrible, need to keep an eye on it.
The last leg of the record done by driving a car.  LOL!","Wed, Nov 20, 2013 5:51 PM",1.38499E+12,"Wed, Nov 20, 2013 7:09 PM",1.38499E+12,Garmin Forerunner 405CX 2.40.0.0,Any Activity Type,Running,Training,(GMT-05:00) Eastern Time (US & Canada),153 Feet,153.4120735,,,,,11:44,11.73986349,149,135,3:06,3.099999997,402,401.9073895,1:17:48,4667.6,0:46:58,2818,11:32 Minutes per Mile,11.53846154,3.50 Miles,3.499997515,70,153 Feet,153.4120735,434 Feet,433.6614173,467 Feet,466.7650919
405330826,12 mi Long,"R/W=2+4+7.00/30
Warmer... kind of relief.  Felt well for the most of the run.  I guess Voltaren helped my L Achilles and it did not bother me excessively. Visiting new neighborhoods helps, ","Sun, Nov 17, 2013 6:34 AM",1.38469E+12,"Sun, Nov 17, 2013 8:41 AM",1.3847E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),228 Feet,227.5262467,,,,,10:12,10.19497355,162,152,7:06,7.095970789,"1,437",1436.985981,2:06:48,7607.7,2:03:52,7432,10:26 Minutes per Mile,10.43599304,12.15 Miles,12.14977655,104,228 Feet,227.5262467,621 Feet,621.3254593,624 Feet,624.4750656
404395650,5k Easy,"R/W=2:00+4:30/0:30
Nice relaxing run before the long one.","Fri, Nov 15, 2013 6:15 AM",1.38451E+12,"Fri, Nov 15, 2013 6:45 AM",1.38452E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),122 Feet,121.8832021,,,,,9:12,9.200124748,174,154,6:28,6.468962729,354,353.9362581,0:30:01,1800.54,0:28:34,1714,09:40 Minutes per Mile,9.664639798,3.11 Miles,3.10502913,104,122 Feet,121.8832021,623 Feet,622.9002625,93 Feet,93.04461942
403707614,5mi Easy,"R/W=2:00+4:00/0:30
Kind of glad that postponed yesterday run as it was cold and rainy.  Today glorious morning made me feel great.
Recently felt a bit demotivated and took Galloway advise: slow down.  Definitely it helped to take a break.  ","Wed, Nov 13, 2013 6:04 AM",1.38434E+12,"Wed, Nov 13, 2013 6:54 AM",1.38434E+12,Garmin Forerunner 405CX 2.40.0.0,Running,Street Running,Training,(GMT-05:00) Eastern Time (US & Canada),130 Feet,129.7572178,,,,,9:24,9.401669849,172,155,7:31,7.523526335,600,599.9971361,0:50:13,3012.83,0:48:44,2924,09:41 Minutes per Mile,9.687288978,5.18 Miles,5.183478486,106,130 Feet,129.7572178,180 Feet,179.7572178,211 Feet,211.3188976
